timestamp,gateway,active_connections,goroutines,heap_alloc_mb,heap_sys_mb
1774721715,gateway5,152,464,10.51220703125,20.84375
1774721718,gateway1,130,398,6.768463134765625,24.46875
1774721718,gateway2,97,299,5.8157196044921875,21.28125
1774721718,gateway3,102,314,12.521636962890625,21.0625
1774721718,gateway4,131,401,7.963233947753906,20.40625
1774721718,gateway5,110,338,10.957756042480469,21.25
1774721722,gateway1,74,230,6.997772216796875,25.1875
1774721722,gateway2,58,182,5.987030029296875,21.84375
1774721722,gateway3,62,194,12.599235534667969,21.875
1774721722,gateway4,69,215,8.128799438476562,21.53125
1774721722,gateway5,62,194,11.080284118652344,21.9375
1774721726,gateway1,35,113,7.055229187011719,26.125
1774721726,gateway2,21,71,6.028007507324219,22.65625
1774721726,gateway3,15,53,12.646308898925781,22.84375
1774721726,gateway4,18,62,8.180206298828125,22.5
1774721726,gateway5,23,77,11.130119323730469,22.875
1774721730,gateway1,6,26,7.0931549072265625,26.78125
1774721730,gateway2,4,20,6.055809020996094,23.1875
1774721730,gateway3,2,14,12.669502258300781,23.21875
1774721730,gateway4,2,14,8.198631286621094,22.96875
1774721730,gateway5,1,11,11.153739929199219,23.5
